season,team,player,archetype,archetype_score,league_median_score,score_gap,weight_share,projected_quality_shift,slope,p_value,replacement_delta_win_pct,discipline,key_stat,key_stat_actual,key_stat_median,key_stat_deficit
2016,Gujarat Lions,AD Nath,Powerplay Aggressor,-1.8269550707392077,0.6758946938233199,2.5028497645625274,0.0652173913043478,0.1632293324714691,4.890782596069032,0.043026184574214,0.7983191784194271,Batter,Powerplay SR,0.0,138.6,138.6
2008,Royal Challengers Bengaluru,W Jaffer,Powerplay Aggressor,-0.3757686043972112,0.1014364343337163,0.4772050387309275,0.3157894736842105,0.1506963280202929,4.890782596069032,0.043026184574214,0.7370229783731586,Batter,Powerplay SR,86.1,137.2,51.1
2012,Punjab Kings,PC Valthaty,Powerplay Aggressor,-0.5510349873035364,0.4279702261886214,0.979005213492158,0.1538461538461538,0.1506161866911012,4.890782596069032,0.043026184574214,0.736631024555122,Batter,Powerplay SR,58.8,112.6,53.8
2016,Mumbai Indians,MJ Guptill,Powerplay Aggressor,-0.2678511622008955,0.6758946938233199,0.9437458560242152,0.1578947368421052,0.1490125035827708,4.890782596069032,0.043026184574214,0.7287877591192898,Batter,Powerplay SR,79.3,138.6,59.2
2025,Royal Challengers Bengaluru,MS Bhandage,Powerplay Aggressor,-1.6272414430981872,0.7278205235522982,2.355061966650485,0.0625,0.1471913729156553,4.890782596069032,0.043026184574214,0.7198810049473938,Batter,Powerplay SR,0.0,175.4,175.4
2012,Kolkata Knight Riders,BB McCullum,Powerplay Aggressor,-0.0503358608304369,0.4279702261886214,0.4783060870190584,0.3076923076923077,0.1471711036981718,4.890782596069032,0.043026184574214,0.7197818726112896,Batter,Powerplay SR,84.3,112.6,28.4
2018,Rajasthan Royals,DJM Short,Powerplay Aggressor,-0.5464829315875107,0.4081917005023929,0.9546746320899036,0.1521739130434782,0.1452765744484636,4.890782596069032,0.043026184574214,0.7105161419290728,Batter,Powerplay SR,83.3,133.2,49.8
2010,Kolkata Knight Riders,Mandeep Singh,Powerplay Aggressor,-1.3325763417026195,0.5574073162143302,1.8899836579169496,0.074074074074074,0.1399987894753296,4.890782596069032,0.043026184574214,0.6847036430366743,Batter,Powerplay SR,36.4,127.4,91.0
2009,Mumbai Indians,L Ronchi,Powerplay Aggressor,-1.768619107930897,0.3028071151427042,2.071426223073601,0.0666666666666666,0.13809508153824,4.890782596069032,0.043026184574214,0.6753930213899585,Batter,Powerplay SR,0.0,119.4,119.4
2024,Delhi Capitals,Sumit Kumar,Powerplay Aggressor,-1.5617543724613854,0.3462726153129251,1.9080269877743103,0.0714285714285714,0.1362876419838793,4.890782596069032,0.043026184574214,0.666553227474044,Batter,Powerplay SR,0.0,155.2,155.2
2017,Mumbai Indians,LMP Simmons,Powerplay Aggressor,0.0163030523786974,0.658182886814687,0.6418798344359895,0.2121212121212121,0.136156328516725,4.890782596069032,0.043026184574214,0.6659110018542564,Batter,Powerplay SR,107.4,140.7,33.3
2018,Sunrisers Hyderabad,WP Saha,Powerplay Aggressor,-0.0243337011373961,0.4081917005023929,0.4325254016397891,0.3125,0.1351641880124341,4.890782596069032,0.043026184574214,0.6610586583430152,Batter,Powerplay SR,109.5,133.2,23.7
2021,Rajasthan Royals,LS Livingstone,Powerplay Aggressor,-0.1556872662016752,0.5137847204826633,0.6694719866843385,0.2,0.1338943973368677,4.890782596069032,0.043026184574214,0.6548483882063043,Batter,Powerplay SR,77.8,130.3,52.5
2023,Kolkata Knight Riders,Mandeep Singh,Powerplay Aggressor,-0.9317130454670632,0.3480816141619322,1.2797946596289953,0.1034482758620689,0.1323925509961029,4.890782596069032,0.043026184574214,0.6475031842609221,Batter,Powerplay SR,50.0,137.6,87.6
2014,Kolkata Knight Riders,G Gambhir,Powerplay Aggressor,0.2281195258632275,0.4669950078515026,0.238875481988275,0.5517241379310345,0.1317933693728414,4.890782596069032,0.043026184574214,0.6445727172059901,Batter,Powerplay SR,101.2,116.9,15.7
2016,Mumbai Indians,UBT Chand,Powerplay Aggressor,-1.8269550707392077,0.6758946938233199,2.5028497645625274,0.0526315789473684,0.1317289349769751,4.890782596069032,0.043026184574214,0.6442575825840992,Batter,Powerplay SR,0.0,138.6,138.6
2024,Gujarat Titans,A Manohar,Powerplay Aggressor,-1.5617543724613854,0.3462726153129251,1.9080269877743103,0.0689655172413793,0.1315880681223662,4.890782596069032,0.043026184574214,0.6435686334232149,Batter,Powerplay SR,0.0,155.2,155.2
2015,Mumbai Indians,AJ Finch,Powerplay Aggressor,-0.2942100419454264,0.5297798954851636,0.8239899374305899,0.1578947368421052,0.1301036743311457,4.890782596069032,0.043026184574214,0.636308786103401,Batter,Powerplay SR,69.7,127.1,57.4
2013,Royal Challengers Bengaluru,TM Dilshan,Powerplay Aggressor,-0.3186792494717144,0.4804268272901159,0.7991060767618303,0.1612903225806451,0.1288880768970694,4.890782596069032,0.043026184574214,0.6303635633289941,Batter,Powerplay SR,69.7,115.8,46.1
2011,Royal Challengers Bengaluru,KB Arun Karthik,Powerplay Aggressor,-1.8379116501666528,0.327500598150112,2.165412248316765,0.0571428571428571,0.1237378427609579,4.890782596069032,0.043026184574214,0.6051748878504198,Batter,Powerplay SR,0.0,124.8,124.8
2008,Royal Challengers Bengaluru,B Chipli,Powerplay Aggressor,-0.6769470510163041,0.1014364343337163,0.7783834853500204,0.1578947368421052,0.1229026555815821,4.890782596069032,0.043026184574214,0.6010901689290685,Batter,Powerplay SR,71.4,137.2,65.8
2014,Royal Challengers Bengaluru,S Rana,Powerplay Aggressor,0.0386487946096375,0.4669950078515026,0.4283462132418651,0.28,0.1199369397077222,4.890782596069032,0.043026184574214,0.5865854973483088,Batter,Powerplay SR,90.9,116.9,26.0
2018,Delhi Capitals,G Gambhir,Powerplay Aggressor,-0.3309507441704758,0.4081917005023929,0.7391424446728687,0.1612903225806451,0.1192165233343336,4.890782596069032,0.043026184574214,0.5830620974874168,Batter,Powerplay SR,94.1,133.2,39.0
2022,Kolkata Knight Riders,AM Rahane,Powerplay Aggressor,-0.0454434722294528,0.4153519864636829,0.4607954586931357,0.25,0.1151988646732839,4.890782596069032,0.043026184574214,0.5634126024310087,Batter,Powerplay SR,96.8,136.3,39.5
2011,Rajasthan Royals,PR Shah,Powerplay Aggressor,-1.8379116501666528,0.327500598150112,2.165412248316765,0.0526315789473684,0.1139690657008823,4.890782596069032,0.043026184574214,0.5573979230201235,Batter,Powerplay SR,0.0,124.8,124.8
2009,Mumbai Indians,Mohammad Ashraful,Powerplay Aggressor,-1.3893568242066077,0.3028071151427042,1.692163939349312,0.0666666666666666,0.1128109292899541,4.890782596069032,0.043026184574214,0.5517337296176819,Batter,Powerplay SR,20.0,119.4,99.4
2010,Delhi Capitals,TM Dilshan,Powerplay Aggressor,-0.1888939230656962,0.5574073162143302,0.7463012392800265,0.1463414634146341,0.1092148155043941,4.890782596069032,0.043026184574214,0.534145918901781,Batter,Powerplay SR,90.0,127.4,37.4
2013,Mumbai Indians,RT Ponting,Powerplay Aggressor,-0.383318052125338,0.4804268272901159,0.8637448794154539,0.1219512195121951,0.1053347413921285,4.890782596069032,0.043026184574214,0.5151693199620545,Batter,Powerplay SR,66.7,115.8,49.1
2025,Delhi Capitals,D Ferreira,Powerplay Aggressor,-1.6272414430981872,0.7278205235522982,2.355061966650485,0.0416666666666666,0.0981275819437702,4.890782596069032,0.043026184574214,0.4799206699649292,Batter,Powerplay SR,0.0,175.4,175.4
2019,Chennai Super Kings,DR Shorey,Powerplay Aggressor,-1.428718044884527,0.4336482181314831,1.86236626301601,0.0526315789473684,0.0980192770008426,4.890782596069032,0.043026184574214,0.4793909740349907,Batter,Powerplay SR,0.0,136.0,136.0
2019,Chennai Super Kings,SW Billings,Powerplay Aggressor,-1.428718044884527,0.4336482181314831,1.86236626301601,0.0526315789473684,0.0980192770008426,4.890782596069032,0.043026184574214,0.4793909740349907,Batter,Powerplay SR,0.0,136.0,136.0
2022,Kolkata Knight Riders,B Indrajith,Powerplay Aggressor,-0.4786454333961389,0.4153519864636829,0.8939974198598218,0.1071428571428571,0.0957854378421237,4.890782596069032,0.043026184574214,0.4684657523551109,Batter,Powerplay SR,70.4,136.3,66.0
2024,Rajasthan Royals,T Kohler-Cadmore,Powerplay Aggressor,-0.2279010356611636,0.3462726153129251,0.5741736509740887,0.1666666666666666,0.0956956084956814,4.890782596069032,0.043026184574214,0.4680264165509146,Batter,Powerplay SR,92.2,155.2,63.1
2020,Chennai Super Kings,M Vijay,Powerplay Aggressor,-0.2402188190027936,0.5772110560798991,0.8174298750826927,0.1153846153846153,0.0943188317403107,4.890782596069032,0.043026184574214,0.461292900757075,Batter,Powerplay SR,76.9,123.9,47.0
2008,Royal Challengers Bengaluru,S Chanderpaul,Powerplay Aggressor,-0.4878899615954264,0.1014364343337163,0.5893263959291428,0.1578947368421052,0.0930515361993383,4.890782596069032,0.043026184574214,0.4550948337812115,Batter,Powerplay SR,80.6,137.2,56.6
2010,Kolkata Knight Riders,CA Pujara,Powerplay Aggressor,0.1473516902362937,0.5574073162143302,0.4100556259780364,0.2222222222222222,0.0911234724395636,4.890782596069032,0.043026184574214,0.445665093100794,Batter,Powerplay SR,105.8,127.4,21.6
2024,Delhi Capitals,RK Bhui,Powerplay Aggressor,-1.5617543724613854,0.3462726153129251,1.9080269877743103,0.0476190476190476,0.0908584279892528,4.890782596069032,0.043026184574214,0.4443688183160293,Batter,Powerplay SR,0.0,155.2,155.2
2021,Sunrisers Hyderabad,WP Saha,Powerplay Aggressor,0.2226465332088091,0.5137847204826633,0.2911381872738542,0.3103448275862069,0.0903532305332651,4.890782596069032,0.043026184574214,0.441898007390706,Batter,Powerplay SR,102.6,130.3,27.7
2015,Chennai Super Kings,DR Smith,Powerplay Aggressor,0.362128263194091,0.5297798954851636,0.1676516322910725,0.5333333333333333,0.089414203888572,4.890782596069032,0.043026184574214,0.437305432219596,Batter,Powerplay SR,108.3,127.1,18.8
2016,Sunrisers Hyderabad,AP Tare,Powerplay Aggressor,-0.7036255465749579,0.6758946938233199,1.3795202403982778,0.0625,0.0862200150248923,4.890782596069032,0.043026184574214,0.421683348916554,Batter,Powerplay SR,57.1,138.6,81.4
2011,Pune Warriors,TD Paine,Powerplay Aggressor,-1.042013212875114,0.327500598150112,1.369513811025226,0.0625,0.0855946131890766,4.890782596069032,0.043026184574214,0.4186246445023968,Batter,Powerplay SR,38.5,124.8,86.3
2020,Sunrisers Hyderabad,SP Goswami,Powerplay Aggressor,-1.7203567606831678,0.5772110560798991,2.297567816763067,0.037037037037037,0.085095104324558,4.890782596069032,0.043026184574214,0.416181655241227,Batter,Powerplay SR,0.0,123.9,123.9
2025,Mumbai Indians,R Minz,Powerplay Aggressor,-1.6272414430981872,0.7278205235522982,2.355061966650485,0.0350877192982456,0.0826337532158065,4.890782596069032,0.043026184574214,0.4041437220757298,Batter,Powerplay SR,0.0,175.4,175.4
2020,Kolkata Knight Riders,NS Naik,Powerplay Aggressor,-1.7203567606831678,0.5772110560798991,2.297567816763067,0.0357142857142857,0.0820559934558238,4.890782596069032,0.043026184574214,0.4013180246968975,Batter,Powerplay SR,0.0,123.9,123.9
2011,Pune Warriors,AA Jhunjhunwala,Powerplay Aggressor,-0.5445766895679026,0.327500598150112,0.8720772877180146,0.09375,0.0817572457235638,4.890782596069032,0.043026184574214,0.3998569144873454,Batter,Powerplay SR,62.5,124.8,62.3
2010,Deccan Chargers,Anirudh Singh,Powerplay Aggressor,-0.1888939230656962,0.5574073162143302,0.7463012392800265,0.1081081081081081,0.0806812150573001,4.890782596069032,0.043026184574214,0.3945942824319464,Batter,Powerplay SR,90.0,127.4,37.4
2020,Royal Challengers Bengaluru,JR Philippe,Powerplay Aggressor,0.0638822490151736,0.5772110560798991,0.5133288070647254,0.15625,0.0802076261038633,4.890782596069032,0.043026184574214,0.392278061820787,Batter,Powerplay SR,92.7,123.9,31.2
2011,Deccan Chargers,MJ Lumb,Powerplay Aggressor,-1.8379116501666528,0.327500598150112,2.165412248316765,0.037037037037037,0.0802004536413616,4.890782596069032,0.043026184574214,0.3922429828660128,Batter,Powerplay SR,0.0,124.8,124.8
2025,Punjab Kings,MJ Owen,Powerplay Aggressor,-1.6272414430981872,0.7278205235522982,2.355061966650485,0.0333333333333333,0.0785020655550161,4.890782596069032,0.043026184574214,0.3839365359719434,Batter,Powerplay SR,0.0,175.4,175.4
2023,Rajasthan Royals,JE Root,Powerplay Aggressor,-0.6654063005789831,0.3480816141619322,1.0134879147409153,0.0769230769230769,0.0779606088262242,4.890782596069032,0.043026184574214,0.3812883888262434,Batter,Powerplay SR,66.7,137.6,70.9
2020,Rajasthan Royals,YBK Jaiswal,Powerplay Aggressor,-0.4833843379931409,0.5772110560798991,1.06059539407304,0.073170731707317,0.0776045410297346,4.890782596069032,0.043026184574214,0.3795469386441512,Batter,Powerplay SR,64.3,123.9,59.7
2017,Kolkata Knight Riders,SP Jackson,Powerplay Aggressor,0.0899337514252074,0.658182886814687,0.5682491353894795,0.1363636363636363,0.0774885184622017,4.890782596069032,0.043026184574214,0.3789794974901102,Batter,Powerplay SR,111.1,140.7,29.6
2017,Rising Pune Supergiant,MA Agarwal,Powerplay Aggressor,-0.2045890447608336,0.658182886814687,0.8627719315755206,0.088235294117647,0.0761269351390165,4.890782596069032,0.043026184574214,0.3723202894699781,Batter,Powerplay SR,96.3,140.7,44.4
2019,Delhi Capitals,GH Vihari,Powerplay Aggressor,-1.428718044884527,0.4336482181314831,1.86236626301601,0.04,0.0744946505206404,4.890782596069032,0.043026184574214,0.3643371402665929,Batter,Powerplay SR,0.0,136.0,136.0
2021,Rajasthan Royals,Anuj Rawat,Powerplay Aggressor,-1.341279812028717,0.5137847204826633,1.8550645325113804,0.04,0.0742025813004552,4.890782596069032,0.043026184574214,0.3629086932076638,Batter,Powerplay SR,0.0,130.3,130.3
2015,Royal Challengers Bengaluru,NJ Maddinson,Powerplay Aggressor,-0.5078548575979838,0.5297798954851636,1.0376347530831471,0.0714285714285714,0.0741167680773676,4.890782596069032,0.043026184574214,0.3624889993896746,Batter,Powerplay SR,57.1,127.1,70.0
2023,Delhi Capitals,Abishek Porel,Powerplay Aggressor,-0.1327928108028223,0.3480816141619322,0.4808744249647544,0.1538461538461538,0.0739806807638083,4.890782596069032,0.043026184574214,0.3618234259249731,Batter,Powerplay SR,100.0,137.6,37.6
2013,Pune Warriors,TL Suman,Powerplay Aggressor,-0.001908968144329,0.4804268272901159,0.482335795434445,0.1515151515151515,0.073081181126431,4.890782596069032,0.043026184574214,0.3574241687533176,Batter,Powerplay SR,84.8,115.8,31.0
2023,Delhi Capitals,PK Garg,Powerplay Aggressor,-0.5893186591823885,0.3480816141619322,0.9374002733443206,0.0769230769230769,0.0721077133341785,4.890782596069032,0.043026184574214,0.3526631494171351,Batter,Powerplay SR,71.4,137.6,66.1
2022,Punjab Kings,RA Bawa,Powerplay Aggressor,-1.630235330164723,0.4153519864636829,2.045587316628406,0.0350877192982456,0.0717749935659089,4.890782596069032,0.043026184574214,0.3510358893651144,Batter,Powerplay SR,0.0,136.3,136.3
2009,Rajasthan Royals,PC Valthaty,Powerplay Aggressor,-0.7342674250464717,0.3028071151427042,1.037074540189176,0.0689655172413793,0.0715223820820121,4.890782596069032,0.043026184574214,0.3498004215161045,Batter,Powerplay SR,54.5,119.4,64.9
2012,Mumbai Indians,AC Blizzard,Powerplay Aggressor,-1.7081739569143333,0.4279702261886214,2.136144183102955,0.032258064516129,0.0689078768742888,4.890782596069032,0.043026184574214,0.3370134449488397,Batter,Powerplay SR,0.0,112.6,112.6
2012,Mumbai Indians,DJ Jacobs,Powerplay Aggressor,-1.7081739569143333,0.4279702261886214,2.136144183102955,0.032258064516129,0.0689078768742888,4.890782596069032,0.043026184574214,0.3370134449488397,Batter,Powerplay SR,0.0,112.6,112.6
2012,Mumbai Indians,SA Yadav,Powerplay Aggressor,-1.7081739569143333,0.4279702261886214,2.136144183102955,0.032258064516129,0.0689078768742888,4.890782596069032,0.043026184574214,0.3370134449488397,Batter,Powerplay SR,0.0,112.6,112.6
2019,Mumbai Indians,E Lewis,Powerplay Aggressor,-0.0229144226240579,0.4336482181314831,0.456562640755541,0.15,0.0684843961133311,4.890782596069032,0.043026184574214,0.3349422926133776,Batter,Powerplay SR,96.4,136.0,39.6
2024,Delhi Capitals,Kumar Kushagra,Powerplay Aggressor,-0.5968391926484591,0.3462726153129251,0.9431118079613842,0.0714285714285714,0.0673651291400988,4.890782596069032,0.043026184574214,0.3294682011803383,Batter,Powerplay SR,66.7,155.2,88.6
2019,Kolkata Knight Riders,JL Denly,Powerplay Aggressor,-1.428718044884527,0.4336482181314831,1.86236626301601,0.0357142857142857,0.0665130808220003,4.890782596069032,0.043026184574214,0.3253010180951722,Batter,Powerplay SR,0.0,136.0,136.0
2024,Gujarat Titans,BR Sharath,Powerplay Aggressor,-1.5617543724613854,0.3462726153129251,1.9080269877743103,0.0344827586206896,0.0657940340611831,4.890782596069032,0.043026184574214,0.3217843167116074,Batter,Powerplay SR,0.0,155.2,155.2
2024,Gujarat Titans,MS Wade,Powerplay Aggressor,-1.5617543724613854,0.3462726153129251,1.9080269877743103,0.0344827586206896,0.0657940340611831,4.890782596069032,0.043026184574214,0.3217843167116074,Batter,Powerplay SR,0.0,155.2,155.2
2022,Delhi Capitals,Mandeep Singh,Powerplay Aggressor,-0.3495197927973732,0.4153519864636829,0.7648717792610561,0.0857142857142857,0.0655604382223762,4.890782596069032,0.043026184574214,0.3206418502486566,Batter,Powerplay SR,78.3,136.3,58.1
2023,Lucknow Super Giants,KS Sharma,Powerplay Aggressor,-0.8590839332248595,0.3480816141619322,1.2071655473867915,0.054054054054054,0.0652521917506374,4.890782596069032,0.043026184574214,0.3191342837693767,Batter,Powerplay SR,54.5,137.6,83.0
2013,Chennai Super Kings,S Anirudha,Powerplay Aggressor,-1.7869034811754498,0.4804268272901159,2.267330308465566,0.0285714285714285,0.064780865956159,4.890782596069032,0.043026184574214,0.3168291317766634,Batter,Powerplay SR,0.0,115.8,115.8
2015,Mumbai Indians,AP Tare,Powerplay Aggressor,-0.0788317997967025,0.5297798954851636,0.6086116952818661,0.1052631578947368,0.0640643889770385,4.890782596069032,0.043026184574214,0.3133249986366968,Batter,Powerplay SR,82.4,127.1,44.8
2010,Deccan Chargers,VVS Laxman,Powerplay Aggressor,0.1664876194486021,0.5574073162143302,0.390919696765728,0.1621621621621621,0.0633923832593072,4.890782596069032,0.043026184574214,0.3100383647679577,Batter,Powerplay SR,106.7,127.4,20.7
2021,Royal Challengers Bengaluru,TH David,Powerplay Aggressor,-1.341279812028717,0.5137847204826633,1.8550645325113804,0.0333333333333333,0.061835484417046,4.890782596069032,0.043026184574214,0.3024239110063865,Batter,Powerplay SR,0.0,130.3,130.3
2011,Pune Warriors,GC Smith,Powerplay Aggressor,-0.1565762013882775,0.327500598150112,0.4840767995383895,0.125,0.0605095999422986,4.890782596069032,0.043026184574214,0.2959392982928941,Batter,Powerplay SR,81.2,124.8,43.5
2014,Sunrisers Hyderabad,S Anirudha,Powerplay Aggressor,-1.6331517752749791,0.4669950078515026,2.100146783126481,0.0285714285714285,0.0600041938036137,4.890782596069032,0.043026184574214,0.2934674667458674,Batter,Powerplay SR,0.0,116.9,116.9
2022,Delhi Capitals,RV Patel,Powerplay Aggressor,-1.630235330164723,0.4153519864636829,2.045587316628406,0.0285714285714285,0.0584453519036687,4.890782596069032,0.043026184574214,0.2858435099115932,Batter,Powerplay SR,0.0,136.3,136.3
2023,Chennai Super Kings,BA Stokes,Powerplay Aggressor,-0.1327928108028223,0.3480816141619322,0.4808744249647544,0.1176470588235294,0.0565734617605593,4.890782596069032,0.043026184574214,0.2766885021779205,Batter,Powerplay SR,100.0,137.6,37.6
2014,Rajasthan Royals,UBT Chand,Powerplay Aggressor,-1.2244894137476283,0.4669950078515026,1.6914844215991311,0.0333333333333333,0.0563828140533043,4.890782596069032,0.043026184574214,0.2757560856892974,Batter,Powerplay SR,22.2,116.9,94.7
2023,Lucknow Super Giants,R Shepherd,Powerplay Aggressor,-1.730633280131304,0.3480816141619322,2.078714894293236,0.027027027027027,0.0561814836295469,4.890782596069032,0.043026184574214,0.2747714223567253,Batter,Powerplay SR,0.0,137.6,137.6
2014,Kolkata Knight Riders,MS Bisla,Powerplay Aggressor,-1.0201582329839531,0.4669950078515026,1.4871532408354555,0.0344827586206896,0.0512811462357053,4.890782596069032,0.043026184574214,0.2508049375160588,Batter,Powerplay SR,33.3,116.9,83.5
2022,Lucknow Super Giants,KS Sharma,Powerplay Aggressor,0.0062345231380017,0.4153519864636829,0.4091174633256811,0.125,0.0511396829157101,4.890782596069032,0.043026184574214,0.250113071172644,Batter,Powerplay SR,100.0,136.3,36.3
2025,Lucknow Super Giants,MP Breetzke,Powerplay Aggressor,0.0411958818555047,0.7278205235522982,0.6866246416967935,0.0714285714285714,0.0490446172640566,4.890782596069032,0.043026184574214,0.2398665605459151,Batter,Powerplay SR,116.7,175.4,58.8
2013,Royal Challengers Bengaluru,CA Pujara,Powerplay Aggressor,0.1079368480422014,0.4804268272901159,0.3724899792479144,0.1290322580645161,0.0480632231287631,4.890782596069032,0.043026184574214,0.2350667751891373,Batter,Powerplay SR,90.0,115.8,25.8
2019,Royal Challengers Bengaluru,H Klaasen,Powerplay Aggressor,-0.1791148250974435,0.4336482181314831,0.6127630432289266,0.0769230769230769,0.0471356187099174,4.890782596069032,0.043026184574214,0.23053006364141,Batter,Powerplay SR,85.7,136.0,50.3
2015,Delhi Capitals,CM Gautam,Powerplay Aggressor,-0.1188739518581553,0.5297798954851636,0.6486538473433189,0.0714285714285714,0.0463324176673799,4.890782596069032,0.043026184574214,0.226601781961423,Batter,Powerplay SR,80.0,127.1,47.1
